nohup: ignoring input
Running with pruning_method=0, pruning_rate=0.3, metric_seed=0, wandb_name=avg_loss_each_seed, on GPU=0
wandb: ⭐️ View project at https://wandb.ai/hpi-deep-learning/m-classification-test
wandb: 🚀 View run at https://wandb.ai/hpi-deep-learning/m-classification-test/runs/aed3kbbh
wandb: Currently logged in as: ziyang1 (hpi-deep-learning). Use `wandb login --relogin` to force relogin
wandb: Using wandb-core as the SDK backend.  Please refer to https://wandb.me/wandb-core for more information.
wandb: Currently logged in as: ziyang1 (hpi-deep-learning). Use `wandb login --relogin` to force relogin
wandb: Using wandb-core as the SDK backend.  Please refer to https://wandb.me/wandb-core for more information.
wandb: - Waiting for wandb.init()...wandb: Currently logged in as: ziyang1 (hpi-deep-learning). Use `wandb login --relogin` to force relogin
wandb: - Waiting for wandb.init()...wandb: \ Waiting for wandb.init()...wandb: Using wandb-core as the SDK backend.  Please refer to https://wandb.me/wandb-core for more information.
wandb: Tracking run with wandb version 0.19.4
wandb: Run data is saved locally in /home/zi/research_project/mnist/wandb/run-20250126_191534-6uhbt1kv
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run avg_loss_each_seed_prune0.3_seeds1
wandb: ⭐️ View project at https://wandb.ai/hpi-deep-learning/m-classification-test
wandb: 🚀 View run at https://wandb.ai/hpi-deep-learning/m-classification-test/runs/6uhbt1kv
wandb: \ Waiting for wandb.init()...wandb: Tracking run with wandb version 0.19.4
wandb: Run data is saved locally in /home/zi/research_project/mnist/wandb/run-20250126_191534-2pzih29n
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run avg_loss_each_seed_prune0.3_seeds1
wandb: ⭐️ View project at https://wandb.ai/hpi-deep-learning/m-classification-test
wandb: 🚀 View run at https://wandb.ai/hpi-deep-learning/m-classification-test/runs/2pzih29n
wandb: Currently logged in as: ziyang1 (hpi-deep-learning). Use `wandb login --relogin` to force relogin
wandb: - Waiting for wandb.init()...wandb: Using wandb-core as the SDK backend.  Please refer to https://wandb.me/wandb-core for more information.
wandb: \ Waiting for wandb.init()...wandb: Tracking run with wandb version 0.19.4
wandb: Run data is saved locally in /home/zi/research_project/mnist/wandb/run-20250126_191535-nhlf81x5
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run avg_loss_each_seed_prune0.3_seeds1
wandb: ⭐️ View project at https://wandb.ai/hpi-deep-learning/m-classification-test
wandb: 🚀 View run at https://wandb.ai/hpi-deep-learning/m-classification-test/runs/nhlf81x5
wandb: - Waiting for wandb.init()...wandb: - Waiting for wandb.init()...wandb: - Waiting for wandb.init()...wandb: Currently logged in as: ziyang1 (hpi-deep-learning). Use `wandb login --relogin` to force relogin
wandb: Currently logged in as: ziyang1 (hpi-deep-learning). Use `wandb login --relogin` to force relogin
wandb: Using wandb-core as the SDK backend.  Please refer to https://wandb.me/wandb-core for more information.
wandb: Using wandb-core as the SDK backend.  Please refer to https://wandb.me/wandb-core for more information.
wandb: Currently logged in as: ziyang1 (hpi-deep-learning). Use `wandb login --relogin` to force relogin
wandb: Using wandb-core as the SDK backend.  Please refer to https://wandb.me/wandb-core for more information.
wandb: Currently logged in as: ziyang1 (hpi-deep-learning). Use `wandb login --relogin` to force relogin
wandb: Using wandb-core as the SDK backend.  Please refer to https://wandb.me/wandb-core for more information.
wandb: \ Waiting for wandb.init()...wandb: - Waiting for wandb.init()...wandb: Tracking run with wandb version 0.19.4
wandb: Run data is saved locally in /home/zi/research_project/mnist/wandb/run-20250126_191534-0e014zez
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run avg_loss_each_seed_prune0.3_seeds1
wandb: ⭐️ View project at https://wandb.ai/hpi-deep-learning/m-classification-test
wandb: 🚀 View run at https://wandb.ai/hpi-deep-learning/m-classification-test/runs/0e014zez
wandb: - Waiting for wandb.init()...wandb: \ Waiting for wandb.init()...wandb: Tracking run with wandb version 0.19.4
wandb: Run data is saved locally in /home/zi/research_project/mnist/wandb/run-20250126_191535-u63w0ov6
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run avg_loss_each_seed_prune0.3_seeds1
wandb: ⭐️ View project at https://wandb.ai/hpi-deep-learning/m-classification-test
wandb: 🚀 View run at https://wandb.ai/hpi-deep-learning/m-classification-test/runs/u63w0ov6
wandb: - Waiting for wandb.init()...wandb: Currently logged in as: ziyang1 (hpi-deep-learning). Use `wandb login --relogin` to force relogin
wandb: Using wandb-core as the SDK backend.  Please refer to https://wandb.me/wandb-core for more information.
wandb: - Waiting for wandb.init()...wandb: Currently logged in as: ziyang1 (hpi-deep-learning). Use `wandb login --relogin` to force relogin
wandb: Using wandb-core as the SDK backend.  Please refer to https://wandb.me/wandb-core for more information.
wandb: \ Waiting for wandb.init()...wandb: Currently logged in as: ziyang1 (hpi-deep-learning). Use `wandb login --relogin` to force relogin
wandb: \ Waiting for wandb.init()...wandb: Using wandb-core as the SDK backend.  Please refer to https://wandb.me/wandb-core for more information.
wandb: Tracking run with wandb version 0.19.4
wandb: Run data is saved locally in /home/zi/research_project/mnist/wandb/run-20250126_191534-i8dmthsx
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run avg_loss_each_seed_prune0.3_seeds1
wandb: ⭐️ View project at https://wandb.ai/hpi-deep-learning/m-classification-test
wandb: 🚀 View run at https://wandb.ai/hpi-deep-learning/m-classification-test/runs/i8dmthsx
wandb: \ Waiting for wandb.init()...wandb: | Waiting for wandb.init()...wandb: Currently logged in as: ziyang1 (hpi-deep-learning). Use `wandb login --relogin` to force relogin
wandb: Currently logged in as: ziyang1 (hpi-deep-learning). Use `wandb login --relogin` to force relogin
wandb: Tracking run with wandb version 0.19.4
wandb: Run data is saved locally in /home/zi/research_project/mnist/wandb/run-20250126_191534-xp13mna5
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run avg_loss_each_seed_prune0.3_seeds1
wandb: ⭐️ View project at https://wandb.ai/hpi-deep-learning/m-classification-test
wandb: 🚀 View run at https://wandb.ai/hpi-deep-learning/m-classification-test/runs/xp13mna5
wandb: Using wandb-core as the SDK backend.  Please refer to https://wandb.me/wandb-core for more information.
wandb: Using wandb-core as the SDK backend.  Please refer to https://wandb.me/wandb-core for more information.
wandb: Currently logged in as: ziyang1 (hpi-deep-learning). Use `wandb login --relogin` to force relogin
wandb: Using wandb-core as the SDK backend.  Please refer to https://wandb.me/wandb-core for more information.
wandb: \ Waiting for wandb.init()...wandb: Currently logged in as: ziyang1 (hpi-deep-learning). Use `wandb login --relogin` to force relogin
wandb: Using wandb-core as the SDK backend.  Please refer to https://wandb.me/wandb-core for more information.
wandb: Currently logged in as: ziyang1 (hpi-deep-learning). Use `wandb login --relogin` to force relogin
wandb: Using wandb-core as the SDK backend.  Please refer to https://wandb.me/wandb-core for more information.
wandb: - Waiting for wandb.init()...wandb: - Waiting for wandb.init()...wandb: Currently logged in as: ziyang1 (hpi-deep-learning). Use `wandb login --relogin` to force relogin
wandb: Using wandb-core as the SDK backend.  Please refer to https://wandb.me/wandb-core for more information.
wandb: Currently logged in as: ziyang1 (hpi-deep-learning). Use `wandb login --relogin` to force relogin
wandb: - Waiting for wandb.init()...wandb: Using wandb-core as the SDK backend.  Please refer to https://wandb.me/wandb-core for more information.
wandb: Currently logged in as: ziyang1 (hpi-deep-learning). Use `wandb login --relogin` to force relogin
wandb: Using wandb-core as the SDK backend.  Please refer to https://wandb.me/wandb-core for more information.
wandb: Currently logged in as: ziyang1 (hpi-deep-learning). Use `wandb login --relogin` to force relogin
wandb: | Waiting for wandb.init()...wandb: Currently logged in as: ziyang1 (hpi-deep-learning). Use `wandb login --relogin` to force relogin
wandb: Tracking run with wandb version 0.19.4
wandb: Run data is saved locally in /home/zi/research_project/mnist/wandb/run-20250126_191534-ots2wdfr
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run avg_loss_each_seed_prune0.3_seeds1
wandb: ⭐️ View project at https://wandb.ai/hpi-deep-learning/m-classification-test
wandb: 🚀 View run at https://wandb.ai/hpi-deep-learning/m-classification-test/runs/ots2wdfr
wandb: Using wandb-core as the SDK backend.  Please refer to https://wandb.me/wandb-core for more information.
wandb: Using wandb-core as the SDK backend.  Please refer to https://wandb.me/wandb-core for more information.
wandb: Currently logged in as: ziyang1 (hpi-deep-learning). Use `wandb login --relogin` to force relogin
wandb: Using wandb-core as the SDK backend.  Please refer to https://wandb.me/wandb-core for more information.
wandb: \ Waiting for wandb.init()...wandb: - Waiting for wandb.init()...wandb: \ Waiting for wandb.init()...wandb: - Waiting for wandb.init()...wandb: \ Waiting for wandb.init()...wandb: Currently logged in as: ziyang1 (hpi-deep-learning). Use `wandb login --relogin` to force relogin
wandb: Using wandb-core as the SDK backend.  Please refer to https://wandb.me/wandb-core for more information.
wandb: \ Waiting for wandb.init()...wandb: - Waiting for wandb.init()...wandb: Currently logged in as: ziyang1 (hpi-deep-learning). Use `wandb login --relogin` to force relogin
wandb: - Waiting for wandb.init()...wandb: Using wandb-core as the SDK backend.  Please refer to https://wandb.me/wandb-core for more information.
wandb: | Waiting for wandb.init()...wandb: Tracking run with wandb version 0.19.4
wandb: Run data is saved locally in /home/zi/research_project/mnist/wandb/run-20250126_191534-zakmt6z2
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run avg_loss_each_seed_prune0.3_seeds1
wandb: ⭐️ View project at https://wandb.ai/hpi-deep-learning/m-classification-test
wandb: 🚀 View run at https://wandb.ai/hpi-deep-learning/m-classification-test/runs/zakmt6z2
wandb: \ Waiting for wandb.init()...wandb: \ Waiting for wandb.init()...wandb: \ Waiting for wandb.init()...wandb: \ Waiting for wandb.init()...wandb: Currently logged in as: ziyang1 (hpi-deep-learning). Use `wandb login --relogin` to force relogin
wandb: Using wandb-core as the SDK backend.  Please refer to https://wandb.me/wandb-core for more information.
wandb: Currently logged in as: ziyang1 (hpi-deep-learning). Use `wandb login --relogin` to force relogin
wandb: - Waiting for wandb.init()...wandb: - Waiting for wandb.init()...wandb: | Waiting for wandb.init()...wandb: Using wandb-core as the SDK backend.  Please refer to https://wandb.me/wandb-core for more information.
wandb: Tracking run with wandb version 0.19.4
wandb: Run data is saved locally in /home/zi/research_project/mnist/wandb/run-20250126_191535-aqj47gmr
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run avg_loss_each_seed_prune0.3_seeds1
wandb: ⭐️ View project at https://wandb.ai/hpi-deep-learning/m-classification-test
wandb: 🚀 View run at https://wandb.ai/hpi-deep-learning/m-classification-test/runs/aqj47gmr
wandb: | Waiting for wandb.init()...wandb: - Waiting for wandb.init()...wandb: Tracking run with wandb version 0.19.4
wandb: Run data is saved locally in /home/zi/research_project/mnist/wandb/run-20250126_191535-fup8uc1u
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run avg_loss_each_seed_prune0.3_seeds1
wandb: ⭐️ View project at https://wandb.ai/hpi-deep-learning/m-classification-test
wandb: 🚀 View run at https://wandb.ai/hpi-deep-learning/m-classification-test/runs/fup8uc1u
wandb: - Waiting for wandb.init()...wandb: Currently logged in as: ziyang1 (hpi-deep-learning). Use `wandb login --relogin` to force relogin
wandb: Using wandb-core as the SDK backend.  Please refer to https://wandb.me/wandb-core for more information.
wandb: Currently logged in as: ziyang1 (hpi-deep-learning). Use `wandb login --relogin` to force relogin
wandb: Using wandb-core as the SDK backend.  Please refer to https://wandb.me/wandb-core for more information.
wandb: Currently logged in as: ziyang1 (hpi-deep-learning). Use `wandb login --relogin` to force relogin
wandb: Using wandb-core as the SDK backend.  Please refer to https://wandb.me/wandb-core for more information.
wandb: - Waiting for wandb.init()...wandb: - Waiting for wandb.init()...wandb: | Waiting for wandb.init()...wandb: Tracking run with wandb version 0.19.4
wandb: Run data is saved locally in /home/zi/research_project/mnist/wandb/run-20250126_191535-gai4dzee
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run avg_loss_each_seed_prune0.3_seeds1
wandb: ⭐️ View project at https://wandb.ai/hpi-deep-learning/m-classification-test
wandb: 🚀 View run at https://wandb.ai/hpi-deep-learning/m-classification-test/runs/gai4dzee
wandb: \ Waiting for wandb.init()...wandb: Tracking run with wandb version 0.19.4
wandb: Run data is saved locally in /home/zi/research_project/mnist/wandb/run-20250126_191536-5ov51lr0
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run avg_loss_each_seed_prune0.3_seeds1
wandb: ⭐️ View project at https://wandb.ai/hpi-deep-learning/m-classification-test
wandb: 🚀 View run at https://wandb.ai/hpi-deep-learning/m-classification-test/runs/5ov51lr0
wandb: - Waiting for wandb.init()...wandb: Currently logged in as: ziyang1 (hpi-deep-learning). Use `wandb login --relogin` to force relogin
wandb: Currently logged in as: ziyang1 (hpi-deep-learning). Use `wandb login --relogin` to force relogin
wandb: - Waiting for wandb.init()...wandb: \ Waiting for wandb.init()...wandb: Using wandb-core as the SDK backend.  Please refer to https://wandb.me/wandb-core for more information.
wandb: \ Waiting for wandb.init()...wandb: | Waiting for wandb.init()...wandb: Using wandb-core as the SDK backend.  Please refer to https://wandb.me/wandb-core for more information.
wandb: Tracking run with wandb version 0.19.4
wandb: Run data is saved locally in /home/zi/research_project/mnist/wandb/run-20250126_191535-56b9xsjl
